"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"SL","2020-08-19",91.5,-1.18,5.61,"Jacob deGrom",542583,594798,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","MIA","NYM","B","null","null",0,1,2020,0.4,0.4,1.92,1.86,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,467092,NA,"null",7.02238389975322,-133.15571802312,-4.56910778812282,3.38397919336923,27.4355201029286,-26.3449337988852,3.4,1.74,NA,NA,NA,92.6,2693,6.8,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.18,"null","null","null","null","null","null","null",23,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"SL","2020-08-19",91.5,-1.31,5.57,"Jacob deGrom",542583,594798,"null","called_strike",NA,NA,NA,NA,9,"null","R","R","R","MIA","NYM","S","null","null",0,0,2020,0.3,0.3,0.62,2.04,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,467092,NA,"null",4.18243020956668,-133.31862950812,-3.67498602334318,3.26856415500127,27.109935229186,-28.426927198317,3.49,1.74,NA,NA,NA,92.8,2700,6.9,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.31,"null","null","null","null","null","null","null",23,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",93.4,-1.65,5.56,"Trevor Bauer",609275,545333,"null","foul",NA,NA,NA,NA,3,"null","R","L","R","KC","CIN","S","null","null",2,1,2020,-0.9,1.5,0.67,3.17,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,592200,NA,"null",7.85652626908361,-135.748644432225,-3.8087353805156,-12.2696171789674,29.2750043235593,-12.4574947134364,3.45,1.58,NA,NA,NA,93.4,2839,6.3,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.65,"null","null","null","null","null","null","null",23,4,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",NA
"CH","2020-08-19",91.8,-1.11,5.57,"Jacob deGrom",642423,594798,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Magneuris Sierra strikes out swinging.  ","R","L","R","MIA","NYM","S","2","null",3,2,2020,-1.4,0.1,-0.56,1.38,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",4.56584262616205,-133.564590493649,-5.00178214352018,-18.090952454048,30.52743146872,-29.9900961563374,3.44,1.58,NA,NA,NA,92.9,1783,7.1,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.11,"null","null","0.00","1","0","0","null",22,7,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",93.6,-1.57,5.6,"Trevor Bauer",609275,545333,"null","foul",NA,NA,NA,NA,1,"null","R","L","R","KC","CIN","S","null","null",2,0,2020,-0.7,1.6,-0.31,2.98,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,592200,NA,"null",4.80182593919515,-136.269730682974,-4.67798980686356,-9.72746054830144,29.1528575940782,-10.7941248689933,3.45,1.58,229,81.8,57,93.8,2696,6.3,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.57,"null","null","null","null","null","null","null",23,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",0
"CH","2020-08-19",90.3,-1.16,5.62,"Jacob deGrom",642423,594798,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","MIA","NYM","B","null","null",2,2,2020,-1.3,-0.1,-1.73,3.09,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",1.44752427207243,-131.561104397792,-0.193024262060562,-15.6960877839613,28.8626803025295,-33.0866450252042,3.35,1.58,NA,NA,NA,91.6,1690,7.1,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.16,"null","null","null","null","null","null","null",22,6,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",92,-1.61,5.55,"Trevor Bauer",609275,545333,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","KC","CIN","B","null","null",1,0,2020,-0.7,1.7,-1.39,3.14,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,592200,NA,"null",2.08093841528254,-134.024683026394,-3.96028633881926,-9.02626488724262,28.0388122724545,-11.2340061606929,3.45,1.57,NA,NA,NA,92.2,2806,6.3,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.61,"null","null","null","null","null","null","null",23,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",NA
"FC","2020-08-19",84.1,-1.73,5.58,"Trevor Bauer",609275,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","KC","CIN","B","null","null",0,0,2020,0.4,-0.1,0.84,0.21,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,592200,NA,"null",5.09109812371762,-122.544571981099,-6.04965983908256,3.66345644440255,19.4702466743128,-32.2067476851588,3.45,1.65,NA,NA,NA,84.7,3021,6.2,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.73,"null","null","null","null","null","null","null",23,1,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",NA
"CU","2020-08-19",84.3,-1.22,5.6,"Jacob deGrom",642423,594798,"null","foul",NA,NA,NA,NA,13,"null","R","L","R","MIA","NYM","S","null","null",2,2,2020,0.6,-0.7,-0.32,0.57,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",0.903075953210166,-122.70409105054,-3.90678300518325,5.91389398397389,24.8889602211159,-38.8737922928931,3.44,1.58,NA,NA,NA,85.3,2864,7,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.22,"null","null","null","null","null","null","null",22,5,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"SL","2020-08-19",91.1,-1.18,5.63,"Jacob deGrom",642423,594798,"null","ball",NA,NA,NA,NA,13,"null","R","L","R","MIA","NYM","B","null","null",1,2,2020,0.3,0.3,-0.08,1.05,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",2.08749038706002,-132.64101339087,-6.37994021171532,3.36723016098476,27.0202464071211,-27.2807399820186,3.34,1.58,NA,NA,NA,92.2,2673,6.8,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.18,"null","null","null","null","null","null","null",22,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",94.1,-1.56,5.63,"Trevor Bauer",621433,545333,"strikeout","called_strike",NA,NA,NA,NA,8,"Brett Phillips called out on strikes.  ","R","L","R","KC","CIN","S","2","null",2,2,2020,-0.6,1.7,0.04,1.75,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,592200,NA,"null",5.55037270857568,-136.681919445174,-8.06175557873211,-9.19348635304303,31.0503937921809,-9.5785447283681,3.43,1.57,NA,NA,NA,94,2780,6.4,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.56,"null","null","0.00","1","0","0","null",22,5,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard",NA
"KC","2020-08-19",78.6,-1.44,5.9,"Trevor Bauer",621433,545333,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","KC","CIN","B","null","null",1,2,2020,1.1,-1.4,-0.63,4.83,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,592200,NA,"null",-0.199579050718098,-114.134491259225,7.16745051002818,9.16901955905031,24.0069750567915,-45.9235116981992,3.43,1.6,NA,NA,NA,77.5,3004,6,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.44,"null","null","null","null","null","null","null",22,4,"Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shift","Standard",NA
"SL","2020-08-19",91,-1.37,5.59,"Jacob deGrom",642423,594798,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","MIA","NYM","B","null","null",0,2,2020,0.4,0.1,0.74,1.21,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",4.54813260233867,-132.493557181475,-5.47519063509568,3.56566997580825,26.8990948151588,-29.724709611003,3.31,1.53,NA,NA,NA,92.2,2668,6.9,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.37,"null","null","null","null","null","null","null",22,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",92.2,-1.66,5.54,"Trevor Bauer",621433,545333,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","KC","CIN","B","null","null",0,2,2020,-0.8,1.7,-0.42,4.87,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,592200,NA,"null",4.98285381223142,-134.193269983302,0.571136966586694,-11.2914732045144,30.0994856771698,-12.6382911792021,3.41,1.6,NA,NA,NA,92,2726,6.2,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.66,"null","null","null","null","null","null","null",22,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard",NA
"CU","2020-08-19",83.3,-1.14,5.7,"Jacob deGrom",642423,594798,"null","called_strike",NA,NA,NA,NA,11,"null","R","L","R","MIA","NYM","S","null","null",0,1,2020,0.8,-0.7,-0.94,2.98,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",-1.13742829674747,-121.284137449279,1.68490079996997,8.18093173033438,23.972836798444,-40.0285912946158,3.39,1.55,NA,NA,NA,84,2783,6.8,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.14,"null","null","null","null","null","null","null",22,2,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FC","2020-08-19",83.5,-1.67,5.56,"Trevor Bauer",621433,545333,"null","called_strike",NA,NA,NA,NA,2,"null","R","L","R","KC","CIN","S","null","null",0,1,2020,0.4,0,0.04,2.99,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,592200,NA,"null",3.21488842711111,-121.760666029279,0.325733001261033,3.12086964856733,20.1496294736889,-32.0637910726004,3.43,1.65,NA,NA,NA,84.1,2926,6.2,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.67,"null","null","null","null","null","null","null",22,2,"Cutter",0,3,0,3,3,0,0,3,"Strategic","Standard",NA
"CU","2020-08-19",82.1,-1.28,5.76,"Jacob deGrom",642423,594798,"null","called_strike",NA,NA,NA,NA,4,"null","R","L","R","MIA","NYM","S","null","null",0,0,2020,0.7,-0.5,-0.82,2.63,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,467092,NA,"null",-0.40750609026812,-119.588949717805,0.498892834690196,7.20125489265534,22.5942434429614,-37.6249913660065,3.37,1.58,NA,NA,NA,83.1,2719,6.8,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.28,"null","null","null","null","null","null","null",22,1,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",92.7,-1.59,5.47,"Trevor Bauer",621433,545333,"null","foul",NA,NA,NA,NA,5,"null","R","L","R","KC","CIN","S","null","null",0,0,2020,-0.8,1.6,0.26,2.37,NA,NA,NA,0,3,"Bot",NA,NA,NA,NA,592200,NA,"null",6.5564037792889,-134.825240557631,-5.67894827671547,-11.6892960132164,27.7653948623725,-11.2999189549547,3.43,1.56,223,74.2,46,92.9,2875,6.3,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.59,"null","null","null","null","null","null","null",22,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Strategic","Standard",0
"SL","2020-08-19",91.9,-1.12,5.62,"Jacob deGrom",621446,594798,"field_out","hit_into_play",NA,NA,NA,NA,9,"Lewis Brinson grounds out softly, pitcher Jacob deGrom to first baseman Pete Alonso.  ","R","R","R","MIA","NYM","X","1","ground_ball",0,0,2020,0.1,0.3,0.48,1.61,NA,NA,465041,2,2,"Bot",125.74,181.75,NA,NA,467092,NA,"null",3.77915068880402,-133.793947606343,-4.96962915874264,0.949965049217281,26.66997700834,-28.1433659110688,3.58,1.68,2,52.3,-55,93.1,2502,6.8,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.12,"0.200","0.180","0.00","1","0","0","1",18,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0
"FF","2020-08-19",98.5,-1.02,5.63,"Jacob deGrom",523253,594798,"field_out","hit_into_play",NA,NA,NA,NA,2,"Logan Forsythe lines out to shortstop Amed Rosario.  ","R","R","R","MIA","NYM","X","6","line_drive",0,1,2020,-0.8,1.3,-0.01,2.98,NA,NA,465041,1,2,"Bot",107.87,137.18,NA,NA,467092,NA,"null",4.65392246738848,-143.261401849135,-4.68596752985886,-11.9284072184491,35.5752289735634,-14.0640048019129,3.24,1.49,159,97.2,10,99.8,2442,7.2,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.02,"0.750","0.675","0.00","1","0","0","4",17,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",0
"FF","2020-08-19",98.3,-1.06,5.54,"Jacob deGrom",523253,594798,"null","called_strike",NA,NA,NA,NA,14,"null","R","R","R","MIA","NYM","S","null","null",0,0,2020,-0.7,1.2,1.13,1.99,NA,NA,465041,1,2,"Bot",NA,NA,NA,NA,467092,NA,"null",7.60637694308747,-142.773796764906,-7.02113850737534,-11.0017031568061,33.9971466690887,-14.1891559968621,3.18,1.37,NA,NA,NA,99.6,2424,7.2,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.06,"null","null","null","null","null","null","null",17,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"CH","2020-08-19",90.8,-0.97,5.57,"Jacob deGrom",657193,594798,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Eddy Alvarez strikes out swinging.  ","R","L","R","MIA","NYM","S","2","null",1,2,2020,-1.1,0,-0.9,1.52,NA,NA,465041,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",2.54893377740446,-132.225968725005,-4.38984540180381,-13.3659121515326,28.2505106149129,-30.991771206703,3.05,1.45,NA,NA,NA,92.6,1593,7.3,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-0.97,"null","null","0.00","1","0","0","null",16,4,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"SL","2020-08-19",92.4,-1.1,5.59,"Jacob deGrom",657193,594798,"null","blocked_ball",NA,NA,NA,NA,14,"null","R","L","R","MIA","NYM","B","null","null",0,2,2020,0.2,0.3,1.33,-0.23,NA,NA,465041,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",5.71448529321248,-134.213732067805,-9.87462401192524,1.75818247021395,28.8673549296179,-26.0336026180857,2.84,1.34,NA,NA,NA,93.6,2539,7.1,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.1,"null","null","null","null","null","null","null",16,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",98.1,-1.07,5.53,"Jacob deGrom",657193,594798,"null","foul",NA,NA,NA,NA,9,"null","R","L","R","MIA","NYM","S","null","null",0,1,2020,-0.6,1.4,0.53,1.64,NA,NA,465041,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",5.80290063944967,-142.491042272047,-8.27717059884494,-9.61673512814109,35.7997082857493,-11.6134536235514,3.05,1.45,143,72.4,14,98.8,2550,7,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.07,"null","null","null","null","null","null","null",16,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",0
"CH","2020-08-19",89.7,-1.02,5.62,"Jacob deGrom",657193,594798,"null","called_strike",NA,NA,NA,NA,1,"null","R","L","R","MIA","NYM","S","null","null",0,0,2020,-1.2,0.3,-0.8,2.4,NA,NA,465041,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",3.10694583451915,-130.645244567096,-2.70353160188842,-14.1596811817909,27.566713589314,-28.0522371377078,2.83,1.37,NA,NA,NA,91.1,1745,7.1,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.02,"null","null","null","null","null","null","null",16,1,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"SL","2020-08-19",92,-1.08,5.64,"Jacob deGrom",465041,594798,"single","hit_into_play_no_out",NA,NA,NA,NA,14,"Francisco Cervelli singles on a ground ball to right fielder Michael Conforto.  ","R","R","R","MIA","NYM","X","9","ground_ball",1,2,2020,0.6,0.2,0.95,1.83,NA,NA,NA,0,2,"Bot",161.09,109.72,NA,NA,467092,NA,"null",3.90120074846424,-133.962811141214,-4.28606283749654,6.30420605625242,28.8690146321567,-29.1178330852722,3.36,1.63,126,95.5,6,93.1,2776,6.9,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.08,"0.500","0.450","0.90","1","1","0","4",15,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",0
"SL","2020-08-19",92.4,-1.17,5.61,"Jacob deGrom",465041,594798,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","R","R","MIA","NYM","S","null","null",1,1,2020,0.5,0.4,1.26,1.23,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",5.24649609788663,-134.397587366974,-6.20949500088209,4.48655566874926,28.4904930818038,-26.6331183039683,3.36,1.63,NA,NA,NA,93.5,2690,6.9,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.17,"null","null","null","null","null","null","null",15,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"SL","2020-08-19",92.5,-1.26,5.61,"Jacob deGrom",465041,594798,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","MIA","NYM","B","null","null",0,1,2020,0.4,0.3,1.39,1.76,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",5.92659008937987,-134.608708152278,-4.74004753758464,3.84757229857593,28.4567348876145,-27.7686019911679,3.03,1.41,NA,NA,NA,93.7,2690,6.9,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.26,"null","null","null","null","null","null","null",15,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"FF","2020-08-19",98.2,-1.2,5.52,"Jacob deGrom",465041,594798,"null","called_strike",NA,NA,NA,NA,12,"null","R","R","R","MIA","NYM","S","null","null",0,0,2020,-0.5,1.2,1.09,2.67,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,467092,NA,"null",7.40823301000183,-142.795994844996,-5.02867954297221,-8.23131860366302,33.6061132942146,-15.0830617660438,3.14,1.46,NA,NA,NA,99.4,2489,7.1,631327,594798,467092,624413,641645,605204,642708,642086,607043,624424,-1.2,"null","null","null","null","null","null","null",15,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",NA
"SL","2020-08-19",79.7,-1.54,5.47,"Trevor Bauer",596748,545333,"field_out","hit_into_play",NA,NA,NA,NA,12,"Maikel Franco grounds out, second baseman Mike Moustakas to first baseman Joey Votto.  ","R","R","R","KC","CIN","X","4","ground_ball",0,1,2020,1.7,-0.4,1.39,2.67,NA,NA,NA,2,2,"Bot",140.33,131.82,NA,NA,592200,NA,"null",3.19067461449845,-116.021775358461,1.40766106220699,14.944690388477,22.8841933812968,-36.4940566575561,3.35,1.54,129,68.2,11,79.3,2928,6.1,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.54,"0.271","0.244","0.00","1","0","0","2",14,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FC","2020-08-19",83.3,-1.59,5.61,"Trevor Bauer",596748,545333,"null","called_strike",NA,NA,NA,NA,3,"null","R","R","R","KC","CIN","S","null","null",0,0,2020,0.6,-0.1,0.71,3.08,NA,NA,NA,2,2,"Bot",NA,NA,NA,NA,592200,NA,"null",4.18311726326818,-121.445505895726,0.780442201666207,4.96518188258938,19.9595688236204,-33.8855395093977,3.25,1.42,NA,NA,NA,83.8,3082,6.2,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.59,"null","null","null","null","null","null","null",14,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF","2020-08-19",93.8,-1.59,5.55,"Trevor Bauer",656811,545333,"field_out","hit_into_play",NA,NA,NA,NA,11,"Ryan O'Hearn flies out to left fielder Shogo Akiyama.  ","R","L","R","KC","CIN","X","7","fly_ball",1,2,2020,-0.9,1.5,-0.96,3.9,NA,NA,NA,1,2,"Bot",32.92,96.64,NA,NA,592200,NA,"null",3.67503470352551,-136.657207588896,-1.85880953667392,-12.5158814021694,30.1416907158546,-13.2198190206775,3.41,1.58,326,91.7,38,93.9,779,6.3,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.59,"0.043","0.068","0.00","1","0","0","3",13,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"KC","2020-08-19",80.8,-1.29,5.81,"Trevor Bauer",656811,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","KC","CIN","B","null","null",0,2,2020,0.9,-1.4,1.52,0.79,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,592200,NA,"null",4.46086502109292,-117.450558807115,-1.63360419774457,7.5646058765799,25.9645751824136,-45.308291527825,3.41,1.62,NA,NA,NA,79.9,2961,6.1,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.29,"null","null","null","null","null","null","null",13,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FC","2020-08-19",85,-1.83,5.6,"Trevor Bauer",656811,545333,"null","swinging_strike",NA,NA,NA,NA,1,"null","R","L","R","KC","CIN","S","null","null",0,1,2020,0.3,0.1,-0.77,3.08,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,592200,NA,"null",1.89758047002821,-123.884840146903,0.108601728331947,2.80073600590027,20.7752262168653,-31.3868602938703,3.41,1.58,NA,NA,NA,85.5,2894,6.2,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.83,"null","null","null","null","null","null","null",13,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FF","2020-08-19",93.2,-1.6,5.59,"Trevor Bauer",656811,545333,"null","called_strike",NA,NA,NA,NA,1,"null","R","L","R","KC","CIN","S","null","null",0,0,2020,-0.7,1.5,-0.54,3.05,NA,NA,NA,1,2,"Bot",NA,NA,NA,NA,592200,NA,"null",4.23564686228445,-135.644245494934,-4.15299310151825,-9.28685897851936,29.9372684880353,-12.4628022948542,3.41,1.6,NA,NA,NA,93.3,2704,6.4,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.6,"null","null","null","null","null","null","null",13,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL","2020-08-19",81,-1.67,5.41,"Trevor Bauer",624585,545333,"strikeout","called_strike",NA,NA,NA,NA,4,"Jorge Soler called out on strikes.  ","R","R","R","KC","CIN","S","2","null",3,2,2020,1.4,-0.3,-0.55,2.27,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,592200,NA,"null",-0.120139313696427,-117.988398298049,0.0649225825371809,12.878203943249,21.632526362278,-34.7447265375526,3.49,1.68,NA,NA,NA,81.1,2992,6.2,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.67,"null","null","0.00","1","0","0","null",12,7,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF","2020-08-19",94.4,-1.33,5.51,"Trevor Bauer",624585,545333,"null","foul",NA,NA,NA,NA,14,"null","R","R","R","KC","CIN","S","null","null",3,2,2020,-0.6,1.5,0.84,2.39,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,592200,NA,"null",7.12304152557602,-137.31250219668,-5.88469797545626,-9.75967182518988,29.7965292447343,-11.5089025967322,3.63,1.71,208,81.2,60,94.8,2722,6.5,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.33,"null","null","null","null","null","null","null",12,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF","2020-08-19",93.1,-1.3,5.67,"Trevor Bauer",624585,545333,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","KC","CIN","B","null","null",2,2,2020,-0.5,1.6,1.38,2.01,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,592200,NA,"null",7.95964679633681,-135.161384281398,-7.1993615722739,-7.6331053722418,29.4937415548829,-10.7773089648654,3.63,1.69,NA,NA,NA,93.3,1363,6.5,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.3,"null","null","null","null","null","null","null",12,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF","2020-08-19",93.1,-1.43,5.62,"Trevor Bauer",624585,545333,"null","ball",NA,NA,NA,NA,12,"null","R","R","R","KC","CIN","B","null","null",1,2,2020,-0.5,1.6,1.14,3.24,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,592200,NA,"null",7.64993507900907,-135.388969095691,-3.83433452660731,-7.46059897819321,28.8713886598098,-12.1028116786688,3.63,1.61,NA,NA,NA,93.5,2752,6.5,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.43,"null","null","null","null","null","null","null",12,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"SL","2020-08-19",79.7,-1.7,5.41,"Trevor Bauer",624585,545333,"null","called_strike",NA,NA,NA,NA,12,"null","R","R","R","KC","CIN","S","null","null",1,1,2020,1.3,-0.5,0.86,2.97,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,592200,NA,"null",3.25709817089318,-116.026050708162,2.36405533185866,10.770620696118,22.1672833980403,-37.573044865242,3.54,1.63,NA,NA,NA,79.7,3222,6.3,631422,545333,592200,458015,519058,553993,520471,673451,608671,592206,-1.7,"null","null","null","null","null","null","null",12,3,"Slider",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
